Murghab_Concession=ATO18=P027=IMG_0760.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-20(0).JPG,Murghab_Concession=ATO18=P027=IMG_0760.JPG,02__Station18__Camera1__2012-8-4__16-23-20(0).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0761.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-22(1).JPG,Murghab_Concession=ATO18=P027=IMG_0761.JPG,02__Station18__Camera1__2012-8-4__16-23-22(1).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0762.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-22(2).JPG,Murghab_Concession=ATO18=P027=IMG_0762.JPG,02__Station18__Camera1__2012-8-4__16-23-22(2).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0763.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-22(3).JPG,Murghab_Concession=ATO18=P027=IMG_0763.JPG,02__Station18__Camera1__2012-8-4__16-23-22(3).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0764.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-24(4).JPG,Murghab_Concession=ATO18=P027=IMG_0764.JPG,02__Station18__Camera1__2012-8-4__16-23-24(4).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0765.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-24(5).JPG,Murghab_Concession=ATO18=P027=IMG_0765.JPG,02__Station18__Camera1__2012-8-4__16-23-24(5).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0766.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-24(6).JPG,Murghab_Concession=ATO18=P027=IMG_0766.JPG,02__Station18__Camera1__2012-8-4__16-23-24(6).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0767.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-26(7).JPG,Murghab_Concession=ATO18=P027=IMG_0767.JPG,02__Station18__Camera1__2012-8-4__16-23-26(7).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0768.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-26(8).JPG,Murghab_Concession=ATO18=P027=IMG_0768.JPG,02__Station18__Camera1__2012-8-4__16-23-26(8).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0769.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-26(9).JPG,Murghab_Concession=ATO18=P027=IMG_0769.JPG,02__Station18__Camera1__2012-8-4__16-23-26(9).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0770.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-28(0).JPG,Murghab_Concession=ATO18=P027=IMG_0770.JPG,02__Station18__Camera1__2012-8-4__16-23-28(0).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0771.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-32(1).JPG,Murghab_Concession=ATO18=P027=IMG_0771.JPG,02__Station18__Camera1__2012-8-4__16-23-32(1).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0772.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-32(2).JPG,Murghab_Concession=ATO18=P027=IMG_0772.JPG,02__Station18__Camera1__2012-8-4__16-23-32(2).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0773.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-34(3).JPG,Murghab_Concession=ATO18=P027=IMG_0773.JPG,02__Station18__Camera1__2012-8-4__16-23-34(3).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0774.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-34(4).JPG,Murghab_Concession=ATO18=P027=IMG_0774.JPG,02__Station18__Camera1__2012-8-4__16-23-34(4).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0775.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-34(5).JPG,Murghab_Concession=ATO18=P027=IMG_0775.JPG,02__Station18__Camera1__2012-8-4__16-23-34(5).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0776.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-36(6).JPG,Murghab_Concession=ATO18=P027=IMG_0776.JPG,02__Station18__Camera1__2012-8-4__16-23-36(6).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0777.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-36(7).JPG,Murghab_Concession=ATO18=P027=IMG_0777.JPG,02__Station18__Camera1__2012-8-4__16-23-36(7).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0778.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-36(8).JPG,Murghab_Concession=ATO18=P027=IMG_0778.JPG,02__Station18__Camera1__2012-8-4__16-23-36(8).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0779.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-36(9).JPG,Murghab_Concession=ATO18=P027=IMG_0779.JPG,02__Station18__Camera1__2012-8-4__16-23-36(9).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0780.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-38(0).JPG,Murghab_Concession=ATO18=P027=IMG_0780.JPG,02__Station18__Camera1__2012-8-4__16-23-38(0).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0781.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-40(1).JPG,Murghab_Concession=ATO18=P027=IMG_0781.JPG,02__Station18__Camera1__2012-8-4__16-23-40(1).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0782.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-40(2).JPG,Murghab_Concession=ATO18=P027=IMG_0782.JPG,02__Station18__Camera1__2012-8-4__16-23-40(2).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0783.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-40(3).JPG,Murghab_Concession=ATO18=P027=IMG_0783.JPG,02__Station18__Camera1__2012-8-4__16-23-40(3).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0784.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-42(4).JPG,Murghab_Concession=ATO18=P027=IMG_0784.JPG,02__Station18__Camera1__2012-8-4__16-23-42(4).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0785.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-42(5).JPG,Murghab_Concession=ATO18=P027=IMG_0785.JPG,02__Station18__Camera1__2012-8-4__16-23-42(5).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0786.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-42(6).JPG,Murghab_Concession=ATO18=P027=IMG_0786.JPG,02__Station18__Camera1__2012-8-4__16-23-42(6).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0787.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-44(7).JPG,Murghab_Concession=ATO18=P027=IMG_0787.JPG,02__Station18__Camera1__2012-8-4__16-23-44(7).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0788.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-44(8).JPG,Murghab_Concession=ATO18=P027=IMG_0788.JPG,02__Station18__Camera1__2012-8-4__16-23-44(8).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0789.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-44(9).JPG,Murghab_Concession=ATO18=P027=IMG_0789.JPG,02__Station18__Camera1__2012-8-4__16-23-44(9).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0790.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-44(0).JPG,Murghab_Concession=ATO18=P027=IMG_0790.JPG,02__Station18__Camera1__2012-8-4__16-23-44(0).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0791.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-46(1).JPG,Murghab_Concession=ATO18=P027=IMG_0791.JPG,02__Station18__Camera1__2012-8-4__16-23-46(1).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0792.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-48(2).JPG,Murghab_Concession=ATO18=P027=IMG_0792.JPG,02__Station18__Camera1__2012-8-4__16-23-48(2).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0793.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-48(3).JPG,Murghab_Concession=ATO18=P027=IMG_0793.JPG,02__Station18__Camera1__2012-8-4__16-23-48(3).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0794.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-48(4).JPG,Murghab_Concession=ATO18=P027=IMG_0794.JPG,02__Station18__Camera1__2012-8-4__16-23-48(4).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0795.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-50(5).JPG,Murghab_Concession=ATO18=P027=IMG_0795.JPG,02__Station18__Camera1__2012-8-4__16-23-50(5).JPG,Cat 1,
Murghab_Concession=ATO18=P027=IMG_0796.JPG Destination: 02__Station18__Camera1__2012-8-4__16-23-50(6).JPG,Murghab_Concession=ATO18=P027=IMG_0796.JPG,02__Station18__Camera1__2012-8-4__16-23-50(6).JPG,Cat 1,
Murghab_Concession=ATO19=CAM41249=061812=F1822645.JPG Destination: 02__Station19__Camera2__2012-6-18__7-17-24(5).JPG,Murghab_Concession=ATO19=CAM41249=061812=F1822645.JPG,02__Station19__Camera2__2012-6-18__7-17-24(5).JPG,Cat 12, 
Murghab_Concession=ATO19=CAM41249=061912=F1912588.JPG Destination: 02__Station19__Camera2__2012-6-19__4-29-48(8).JPG,Murghab_Concession=ATO19=CAM41249=061912=F1912588.JPG,02__Station19__Camera2__2012-6-19__4-29-48(8).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=061912=F1912603.JPG Destination: 02__Station19__Camera2__2012-6-19__4-30-2(3).JPG,Murghab_Concession=ATO19=CAM41249=061912=F1912603.JPG,02__Station19__Camera2__2012-6-19__4-30-2(3).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102085.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-44(5).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102085.JPG,02__Station19__Camera2__2012-6-21__1-34-44(5).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102086.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-46(6).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102086.JPG,02__Station19__Camera2__2012-6-21__1-34-46(6).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102087.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-46(7).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102087.JPG,02__Station19__Camera2__2012-6-21__1-34-46(7).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102088.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-48(8).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102088.JPG,02__Station19__Camera2__2012-6-21__1-34-48(8).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102089.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-48(9).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102089.JPG,02__Station19__Camera2__2012-6-21__1-34-48(9).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102090.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-50(0).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102090.JPG,02__Station19__Camera2__2012-6-21__1-34-50(0).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102091.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-50(1).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102091.JPG,02__Station19__Camera2__2012-6-21__1-34-50(1).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102092.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-52(2).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102092.JPG,02__Station19__Camera2__2012-6-21__1-34-52(2).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102093.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-52(3).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102093.JPG,02__Station19__Camera2__2012-6-21__1-34-52(3).JPG,Cat 11,
Murghab_Concession=ATO19=CAM41249=062112=F2102094.JPG Destination: 02__Station19__Camera2__2012-6-21__1-34-54(4).JPG,Murghab_Concession=ATO19=CAM41249=062112=F2102094.JPG,02__Station19__Camera2__2012-6-21__1-34-54(4).JPG,Cat 11,
Murghab_Concession=ATO22=CAM41170=050412=E0403857.JPG Destination: 02__Station22__Camera1__2012-5-4__2-4-16(7).JPG,Murghab_Concession=ATO22=CAM41170=050412=E0403857.JPG,02__Station22__Camera1__2012-5-4__2-4-16(7).JPG,Can't ID - remove from data set,
Murghab_Concession=ATO22=CAM41170=050412=E0403870.JPG Destination: 02__Station22__Camera1__2012-5-4__2-4-30(0).JPG,Murghab_Concession=ATO22=CAM41170=050412=E0403870.JPG,02__Station22__Camera1__2012-5-4__2-4-30(0).JPG,Cat 11& Cat 12,
Murghab_Concession=ATO22=CAM41170=050412=E0403889.JPG Destination: 02__Station22__Camera1__2012-5-4__2-4-48(9).JPG,Murghab_Concession=ATO22=CAM41170=050412=E0403889.JPG,02__Station22__Camera1__2012-5-4__2-4-48(9).JPG,Cat 11& Cat 12,
Murghab_Concession=ATO22=CAM41170=050412=E0403902.JPG Destination: 02__Station22__Camera1__2012-5-4__2-5-2(2).JPG,Murghab_Concession=ATO22=CAM41170=050412=E0403902.JPG,02__Station22__Camera1__2012-5-4__2-5-2(2).JPG,Cat 11& Cat 12,
Murghab_Concession=ATO22=CAM41170=050412=E0403932.JPG Destination: 02__Station22__Camera1__2012-5-4__2-5-32(2).JPG,Murghab_Concession=ATO22=CAM41170=050412=E0403932.JPG,02__Station22__Camera1__2012-5-4__2-5-32(2).JPG,Cat 11& Cat 12,
Murghab_Concession=ATO22=CAM41170=050412=E0403982.JPG Destination: 02__Station22__Camera1__2012-5-4__2-6-22(2).JPG,Murghab_Concession=ATO22=CAM41170=050412=E0403982.JPG,02__Station22__Camera1__2012-5-4__2-6-22(2).JPG,Cat 11& Cat 12,
Murghab_Concession=ATO22=CAM41170=050412=E0404010.JPG Destination: 02__Station22__Camera1__2012-5-4__2-6-50(0).JPG,Murghab_Concession=ATO22=CAM41170=050412=E0404010.JPG,02__Station22__Camera1__2012-5-4__2-6-50(0).JPG,Cat 11& Cat 12,
Murghab_Concession=ATO22=CAM42020=050912=E0910949.JPG Destination: 02__Station22__Camera1__2012-5-9__4-2-28(9).JPG,Murghab_Concession=ATO22=CAM42020=050912=E0910949.JPG,02__Station22__Camera1__2012-5-9__4-2-28(9).JPG,Cat 11& Cat 12, 
Murghab_Concession=ATO22=CAM42020=050912=E0910983.JPG Destination: 02__Station22__Camera1__2012-5-9__4-3-2(3).JPG,Murghab_Concession=ATO22=CAM42020=050912=E0910983.JPG,02__Station22__Camera1__2012-5-9__4-3-2(3).JPG,Unknown - remove from data set, 
Murghab_Concession=ATO22=CAM42020=050912=E0911038.JPG Destination: 02__Station22__Camera1__2012-5-9__4-3-58(8).JPG,Murghab_Concession=ATO22=CAM42020=050912=E0911038.JPG,02__Station22__Camera1__2012-5-9__4-3-58(8).JPG,Unknown - remove from data set, 
Murghab_Concession=ATO22=CAM42020=050912=E0911065.JPG Destination: 02__Station22__Camera1__2012-5-9__4-4-24(5).JPG,Murghab_Concession=ATO22=CAM42020=050912=E0911065.JPG,02__Station22__Camera1__2012-5-9__4-4-24(5).JPG,Unknown - remove from data set,
Murghab_Concession=ATO22=CAM42020=050912=E0911080.JPG Destination: 02__Station22__Camera1__2012-5-9__4-4-40(0).JPG,Murghab_Concession=ATO22=CAM42020=050912=E0911080.JPG,02__Station22__Camera1__2012-5-9__4-4-40(0).JPG,Unknown - remove from data set,
Murghab_Concession=ATO22=CAM42020=051312=E1318845.JPG Destination: 02__Station22__Camera1__2012-5-13__6-14-4(5).JPG,Murghab_Concession=ATO22=CAM42020=051312=E1318845.JPG,02__Station22__Camera1__2012-5-13__6-14-4(5).JPG,Cat 1,
Murghab_Concession=ATO22=CAM42020=051312=E1318858.JPG Destination: 02__Station22__Camera1__2012-5-13__6-14-18(8).JPG,Murghab_Concession=ATO22=CAM42020=051312=E1318858.JPG,02__Station22__Camera1__2012-5-13__6-14-18(8).JPG,Cat 1,
Murghab_Concession=ATO22=CAM42020=051312=E1318873.JPG Destination: 02__Station22__Camera1__2012-5-13__6-14-32(3).JPG,Murghab_Concession=ATO22=CAM42020=051312=E1318873.JPG,02__Station22__Camera1__2012-5-13__6-14-32(3).JPG,Cat 1,
Murghab_Concession=ATO22=CAM42020=051312=E1318886.JPG Destination: 02__Station22__Camera1__2012-5-13__6-14-46(6).JPG,Murghab_Concession=ATO22=CAM42020=051312=E1318886.JPG,02__Station22__Camera1__2012-5-13__6-14-46(6).JPG,Cat 1,
Murghab_Concession=ATO22=CAM42020=062512=F2506023.JPG Destination: 02__Station22__Camera1__2012-6-25__2-40-22(3).JPG,Murghab_Concession=ATO22=CAM42020=062512=F2506023.JPG,02__Station22__Camera1__2012-6-25__2-40-22(3).JPG,Cat 1,
Murghab_Concession=ATO22=CAM42020=062512=F2506036.JPG Destination: 02__Station22__Camera1__2012-6-25__2-40-36(6).JPG,Murghab_Concession=ATO22=CAM42020=062512=F2506036.JPG,02__Station22__Camera1__2012-6-25__2-40-36(6).JPG,Unknown - remove from data set,
Murghab_Concession=ATO23=CAM41776=090912=I0973728.JPG Destination: 02__Station23__Camera1__2012-9-9__21-28-48(8).JPG,Murghab_Concession=ATO23=CAM41776=090912=I0973728.JPG,02__Station23__Camera1__2012-9-9__21-28-48(8).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0121.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(1).JPG,Murghab_Concession=ATO24=P040=IMG_0121.JPG,02__Station24__Camera1__2013-1-7__11-14-30(1).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0122.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(2).JPG,Murghab_Concession=ATO24=P040=IMG_0122.JPG,02__Station24__Camera1__2013-1-7__11-14-30(2).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0123.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(3).JPG,Murghab_Concession=ATO24=P040=IMG_0123.JPG,02__Station24__Camera1__2013-1-7__11-14-30(3).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0124.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(4).JPG,Murghab_Concession=ATO24=P040=IMG_0124.JPG,02__Station24__Camera1__2013-1-7__11-14-30(4).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0125.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(5).JPG,Murghab_Concession=ATO24=P040=IMG_0125.JPG,02__Station24__Camera1__2013-1-7__11-14-30(5).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0126.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(6).JPG,Murghab_Concession=ATO24=P040=IMG_0126.JPG,02__Station24__Camera1__2013-1-7__11-14-30(6).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0127.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(7).JPG,Murghab_Concession=ATO24=P040=IMG_0127.JPG,02__Station24__Camera1__2013-1-7__11-14-30(7).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0128.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(8).JPG,Murghab_Concession=ATO24=P040=IMG_0128.JPG,02__Station24__Camera1__2013-1-7__11-14-30(8).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0129.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(9).JPG,Murghab_Concession=ATO24=P040=IMG_0129.JPG,02__Station24__Camera1__2013-1-7__11-14-30(9).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0130.JPG Destination: 02__Station24__Camera1__2013-1-7__11-14-30(0).JPG,Murghab_Concession=ATO24=P040=IMG_0130.JPG,02__Station24__Camera1__2013-1-7__11-14-30(0).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0241.JPG Destination: 02__Station24__Camera1__2012-8-14__4-19-42(1).JPG,Murghab_Concession=ATO24=P040=IMG_0241.JPG,02__Station24__Camera1__2012-8-14__4-19-42(1).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0242.JPG Destination: 02__Station24__Camera1__2012-8-14__4-19-42(2).JPG,Murghab_Concession=ATO24=P040=IMG_0242.JPG,02__Station24__Camera1__2012-8-14__4-19-42(2).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0243.JPG Destination: 02__Station24__Camera1__2012-8-14__4-19-44(3).JPG,Murghab_Concession=ATO24=P040=IMG_0243.JPG,02__Station24__Camera1__2012-8-14__4-19-44(3).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0244.JPG Destination: 02__Station24__Camera1__2012-8-14__4-19-44(4).JPG,Murghab_Concession=ATO24=P040=IMG_0244.JPG,02__Station24__Camera1__2012-8-14__4-19-44(4).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0245.JPG Destination: 02__Station24__Camera1__2012-8-14__4-19-44(5).JPG,Murghab_Concession=ATO24=P040=IMG_0245.JPG,02__Station24__Camera1__2012-8-14__4-19-44(5).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0246.JPG Destination: 02__Station24__Camera1__2012-8-14__4-19-46(6).JPG,Murghab_Concession=ATO24=P040=IMG_0246.JPG,02__Station24__Camera1__2012-8-14__4-19-46(6).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0247.JPG Destination: 02__Station24__Camera1__2012-8-14__4-19-46(7).JPG,Murghab_Concession=ATO24=P040=IMG_0247.JPG,02__Station24__Camera1__2012-8-14__4-19-46(7).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0248.JPG Destination: 02__Station24__Camera1__2012-8-14__4-19-46(8).JPG,Murghab_Concession=ATO24=P040=IMG_0248.JPG,02__Station24__Camera1__2012-8-14__4-19-46(8).JPG,Cat 5,
Murghab_Concession=ATO24=P040=IMG_0301.JPG Destination: 02__Station24__Camera1__2012-8-27__16-0-42(1).JPG,Murghab_Concession=ATO24=P040=IMG_0301.JPG,02__Station24__Camera1__2012-8-27__16-0-42(1).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0302.JPG Destination: 02__Station24__Camera1__2012-8-27__16-0-42(2).JPG,Murghab_Concession=ATO24=P040=IMG_0302.JPG,02__Station24__Camera1__2012-8-27__16-0-42(2).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0303.JPG Destination: 02__Station24__Camera1__2012-8-27__16-0-44(3).JPG,Murghab_Concession=ATO24=P040=IMG_0303.JPG,02__Station24__Camera1__2012-8-27__16-0-44(3).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0304.JPG Destination: 02__Station24__Camera1__2012-8-27__16-0-44(4).JPG,Murghab_Concession=ATO24=P040=IMG_0304.JPG,02__Station24__Camera1__2012-8-27__16-0-44(4).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0305.JPG Destination: 02__Station24__Camera1__2012-8-27__16-0-44(5).JPG,Murghab_Concession=ATO24=P040=IMG_0305.JPG,02__Station24__Camera1__2012-8-27__16-0-44(5).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0306.JPG Destination: 02__Station24__Camera1__2012-8-27__16-0-46(6).JPG,Murghab_Concession=ATO24=P040=IMG_0306.JPG,02__Station24__Camera1__2012-8-27__16-0-46(6).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0307.JPG Destination: 02__Station24__Camera1__2012-8-27__16-0-46(7).JPG,Murghab_Concession=ATO24=P040=IMG_0307.JPG,02__Station24__Camera1__2012-8-27__16-0-46(7).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0308.JPG Destination: 02__Station24__Camera1__2012-8-27__16-0-46(8).JPG,Murghab_Concession=ATO24=P040=IMG_0308.JPG,02__Station24__Camera1__2012-8-27__16-0-46(8).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0311.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-50(1).JPG,Murghab_Concession=ATO24=P040=IMG_0311.JPG,02__Station24__Camera1__2012-8-28__1-55-50(1).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0312.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-50(2).JPG,Murghab_Concession=ATO24=P040=IMG_0312.JPG,02__Station24__Camera1__2012-8-28__1-55-50(2).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0313.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-52(3).JPG,Murghab_Concession=ATO24=P040=IMG_0313.JPG,02__Station24__Camera1__2012-8-28__1-55-52(3).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0314.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-52(4).JPG,Murghab_Concession=ATO24=P040=IMG_0314.JPG,02__Station24__Camera1__2012-8-28__1-55-52(4).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0315.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-52(5).JPG,Murghab_Concession=ATO24=P040=IMG_0315.JPG,02__Station24__Camera1__2012-8-28__1-55-52(5).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0316.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-52(6).JPG,Murghab_Concession=ATO24=P040=IMG_0316.JPG,02__Station24__Camera1__2012-8-28__1-55-52(6).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0317.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-54(7).JPG,Murghab_Concession=ATO24=P040=IMG_0317.JPG,02__Station24__Camera1__2012-8-28__1-55-54(7).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0318.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-54(8).JPG,Murghab_Concession=ATO24=P040=IMG_0318.JPG,02__Station24__Camera1__2012-8-28__1-55-54(8).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0319.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-54(9).JPG,Murghab_Concession=ATO24=P040=IMG_0319.JPG,02__Station24__Camera1__2012-8-28__1-55-54(9).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0320.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-56(0).JPG,Murghab_Concession=ATO24=P040=IMG_0320.JPG,02__Station24__Camera1__2012-8-28__1-55-56(0).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0321.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-58(1).JPG,Murghab_Concession=ATO24=P040=IMG_0321.JPG,02__Station24__Camera1__2012-8-28__1-55-58(1).JPG,Cat 13,
Murghab_Concession=ATO24=P040=IMG_0322.JPG Destination: 02__Station24__Camera1__2012-8-28__1-55-58(2).JPG,Murghab_Concession=ATO24=P040=IMG_0322.JPG,02__Station24__Camera1__2012-8-28__1-55-58(2).JPG,Cat 13,
